,user_id,gender,education,birth
4565709,8681275,,,
2588191,1709293,,,
636657,8621588,,,
5469302,10174767,,,
6788107,1839619,female,,
2985003,1152709,female,,1996.0
733873,10060608,,,
1170730,6117918,,,
5359189,7094593,,,
1238727,9215040,,,
2355400,5008272,,,
3837389,8242520,,,
388267,5722127,,,
4779940,4645349,,,
677586,6433595,,,
7798503,1222175,,,
9349993,9883269,,,
1680054,2424750,,,
7924970,1251604,,,
164788,4373074,,,
6173469,272673,,,
6188480,5558475,,,
8303747,799046,,,
7026866,9067658,,,
3358378,1702581,,,
7603665,7737726,,,
8449247,2630846,male,,
3913958,5355971,,,
6180448,1987474,,,
6951234,3071225,,,
6972915,9404884,,,
3522142,4200719,female,,
4591430,1078994,,,
7688672,8967948,,,
1222881,2553034,,,
2324482,3639933,,,
7486751,3177299,,,
1645692,5519940,,,
4842424,8644246,,,
2571698,4552690,,,
9211726,9955243,,,
6496397,7388350,,,
4355343,8939606,,,
7404096,5968477,,,
6428746,4875935,,,
7909038,5007001,,,
1473162,8913899,,,
3380169,8231588,,,
7879945,6649192,,,
4243628,2993306,,,
190269,6676278,,,
6445581,2613338,male,,
5977962,5578754,,,
3796258,9882902,,,
415543,771136,,,
1284704,5563451,,,
6000459,2740319,,,
8915539,7741138,,,
3250025,1557615,female,,1992.0
4340510,4245804,male,,1994.0
1445806,3200095,,,
2402624,3418214,,,
536079,1166564,male,,
100586,7750055,,,
919257,8367357,,,
4457147,8230638,,,
8758049,5903800,,,
6897148,3326246,,,
4200354,1064179,female,,
2038520,8505904,,,
975046,728892,,,
7518540,6124308,,,
5673782,10078961,,,
8445648,6822639,,,
365966,8767523,,,
2748532,8465183,,,
2886939,8499942,,,
980341,9877892,,,
6931748,621533,,,
8764663,6854810,,,
9088913,5697365,,,
3617818,3063477,,,
7901650,2504396,,,
6893322,7041839,,,
3676570,662047,,,
6711179,4231802,female,,1993.0
4818358,8621435,,,
9408695,7422906,,,
912215,6532429,,,
6481387,2133348,male,,
2751421,2957184,,,
2391821,5517411,,,
8384673,5533974,,,
4903297,9755671,,,
2432499,2982664,,,
4430558,3944431,,,
5129733,5862197,,,
8737818,2073197,,,
5838479,3790529,,,
4164729,1875937,,,
6115990,5085255,,,
760458,4206217,male,,1974.0
2084106,4166197,,,
7212318,7131081,,,
552969,9528366,,,
4019017,10025425,,,
6297510,6729701,female,,
4497360,4998148,,,
4651812,1442710,,,
5029718,9741734,,,
6435016,5277136,,,
8447511,10038839,,,
622155,4468982,,,
5987559,1321114,,,
1232941,9590838,,,
9436537,3612979,,,
3152883,21591,male,High,1994.0
4291055,1788442,,,
4600366,6106595,,,
6921007,2858731,,,
4368631,664967,,,
467951,8255548,,,
1314995,5908659,,,
8600822,4716916,,,
247751,2005696,,,
9373343,8734476,,,
910366,3413829,,,
4724790,2787464,,,
1969861,4247418,female,,1993.0
1510537,633310,,,
1792121,9014776,,,
4344066,10183404,,,
2793042,2047799,female,,
953482,5186684,,,
3210898,6695694,,,
3007793,9350312,,,
8699748,9134772,,,
3810693,3845105,,,
5365759,8163594,,,
1489822,6454106,,,
1726203,9459161,,,
2194153,6991435,,,
448432,5702341,,,
4374956,1252368,,,
4666489,6034112,male,,
4201379,2780179,,,
1232093,8202838,,,
6968594,1903284,,,
625671,10344782,,,
3317335,3765630,,,
1456296,516097,,,
9570428,6105951,,,
8746303,6353598,,,
5065917,9927956,,,
2113359,2513658,,,
5627929,3876802,,,
4799888,7900552,,,
9238228,3979418,,,
1806878,3324979,,,
6211668,4181679,,,
1047753,1582197,,,
8643268,5178743,,,
4427165,8361056,,,
9583916,8642153,,,
4875104,2643460,,,
9447466,1557359,,,
3654308,4001480,,,
5797647,5848022,,,
2182344,7447173,,,
5031641,2649143,male,Bachelor's,
3169069,7230993,,,
9048227,8273866,,,
6828459,9291827,,,
7617220,10215728,,,
9561226,533950,,,
2039545,10182104,,,
9331854,9750015,,,
36961,1628841,male,,
1926606,2073207,,,
7802690,8493175,,,
8334683,2234705,,,
7289599,5665248,,,
7793378,2691570,male,,
5215485,8495889,,,
1310805,9044856,,,
4423040,1189056,,,
3348276,5166805,,,
182228,3164277,,,
851356,5376156,,,
155471,8933469,,,
8561998,10271092,,,
5050846,4823746,,,
7369600,8718468,,,
5784507,4034420,,,
5929776,5487742,,,
1868266,5403793,,,
9608494,9474203,,,
2633932,8020318,,,
3085322,8230649,,,
16389,7745233,,,
7059789,3696905,,,
6648075,9493987,,,
4413235,5123054,,,
1870716,9558393,,,
5025026,1663934,,,
7504100,1933106,,,
7093493,9765410,,,
1626490,3577337,,,
2930702,936622,,,
7894925,1362995,,,
3221863,4963496,,,
2419394,1184462,female,,
3720042,2984667,,,
3049175,8175175,,,
8641321,1702543,,,
2151688,6397229,,,
8139659,8534850,,,
5348761,9910191,,,
8798177,2400828,,,
7399044,7703676,female,,
3700,6489231,,,
5336300,9231511,,,
6733040,169406,male,Associate,1991.0
3044967,816975,,,
2197218,1910036,,,
5175604,1887223,,,
2751360,2854784,,,
7263820,2605242,,,
2540894,3152472,,,
2269946,2837344,male,,
203626,9015080,,,
1777437,4561770,,,
2967555,2173364,,,
903646,2089228,,,
6345043,5757713,,,
2641742,605731,,,
1785763,8469775,,,
4780645,5775749,,,
7693454,6773749,,,
204057,9721080,,,
577501,10321170,,,
5624984,9023401,,,
3249050,10227612,,,
531615,4012763,,,
7630194,1458935,,,
6054440,2518641,,,
4490764,4063347,,,
826930,4790344,,,
4990441,4494516,,,
3929953,1736374,,,
6502425,7413151,,,
479164,6753950,male,,
7749886,298163,female,Bachelor's,1994.0
1205501,3912631,,,
1111334,7495210,,,
2791670,10072198,,,
2430616,10124063,,,
3044116,9737876,,,
3166435,2668193,male,,
8389961,4353983,,,
6501587,5942151,,,
8317546,4031502,,,
3366950,6144382,,,
4531379,1296696,,,
2155206,2041557,male,,
3888771,3407755,,,
8935235,17830,male,Primary,1975.0
5170139,2825814,male,High,1997.0
1909485,3899004,,,
1140364,5687103,,,
7680779,5745147,,,
8771292,8021811,,,
3366036,4678382,,,
6141258,7007663,,,
2189849,9937574,,,
1574642,7545924,,,
1931294,10166007,,,
9470500,10115362,,,
6142209,8732063,,,
6133697,4516862,,,
3305185,3438626,,,
2529072,3717070,,,
1358246,7915869,,,
2916818,8160219,,,
2187126,5345174,,,
8521754,3156881,,,
4756635,5892587,,,
4072063,8259807,,,
5289492,1154100,male,,1992.0
3344437,8862804,,,
3822416,3077516,,,
4505866,9217287,,,
9032276,1447064,,,
6496423,7430150,,,
8728179,6262385,male,,
6422036,3731730,,,
4994357,694518,,,
620901,2124182,male,,
5110428,3862584,,,
8237993,1536082,,,
2449632,1441436,,,
5759541,2260380,,,
7101019,1977813,,,
9156242,7774148,,,
5554492,1531848,,,
2336434,3409467,,,
2112678,1382458,,,
6369659,6620721,,,
383666,8201526,,,
8985952,4707908,,,
7615659,7664128,,,
7712362,8363352,,,
803644,6000626,,,
1337330,2831265,,,
5593645,6768466,,,
5918779,7141940,,,
5815919,6222633,,,
6636026,9491581,,,
7566417,5690919,,,
48489,744243,,,
1277556,3710049,,,
9288177,6975434,,,
905649,5651628,,,
5220129,6099094,male,,1998.0
8971760,835896,,,
823419,9020143,,,
179721,9251676,,,
6999880,4165693,,,
5297340,4445101,,,
4325765,9786001,,,
1057422,7959798,,,
7361079,4499266,,,
8849523,8043877,,,
9047121,6304666,,,
647868,7089190,,,
6018674,3040831,,,
4808886,2535154,,,
676374,4486595,,,
5057547,5918755,,,
310443,6359510,female,,
1056897,6930598,,,
7938534,4031206,,,
6810615,9601822,female,,
4411443,1899854,,,
7350327,6562664,,,
4162424,8372536,female,,
7592010,8358724,,,
3904208,9236757,,,
4680001,8607018,,,
197098,8178479,male,,
2515187,312461,,,
5462566,8986566,,,
27997,6898038,,,
1109383,4226410,female,,1986.0
595100,9562777,,,
7595128,3309325,,,
577063,9606370,,,
1050300,6012597,,,
5379985,1438781,,,
2621500,7232515,,,
5343042,10416312,,,
5102898,1096183,female,,
8566525,7830693,female,,
6923053,6426331,,,
1797555,8058377,,,
4386319,10425369,,,
9432512,6878978,,,
4817521,7081035,,,
5623183,5923601,,,
7313859,5981854,,,
2571657,4486690,,,
8992975,6313709,,,
1356819,5435669,,,
6281694,162699,male,Bachelor's,1991.0
8989720,659709,,,
7329463,1701059,,,
2846373,680029,,,
6649459,1497188,male,,1997.0
1305313,9912655,,,
6196437,8886676,,,
1054774,3345198,,,
6856222,5357972,,,
698765,1429803,,,
1487803,2931906,,,
5025117,1810534,,,
186412,10357077,,,
6017226,558231,,,
7064242,814315,,,
416963,3239336,,,
1932534,1922008,female,,
3320531,9138030,,,
2336840,4207667,male,,1979.0
1075199,7437871,,,
2767313,9630100,,,
5697071,8770077,,,
8044316,9969023,,,
179750,9299876,,,
7266352,6974242,,,
7207704,9592072,,,
9069168,2715394,,,
3080318,9886380,,,
5426156,8473008,,,
1484224,7141501,,,
6541815,2612162,male,,
6378581,1294923,,,
5727559,9441886,,,
3340228,1565004,male,,1994.0
6754221,5717809,,,
3646283,284079,,,
624776,8881182,,,
8119797,5413946,,,
6012025,1951122,,,
2996441,21711,male,Associate,1982.0
708768,8359404,,,
6089840,1374449,,,
4479166,4771941,,,
1504445,505309,,,
7521412,638509,,,
6702236,9421596,,,
7640265,8507936,female,Master's,
517480,139961,,,
2976851,7944307,,,
3062951,676978,,,
332855,3628114,,,
3601777,6519927,,,
2231217,8773084,,,
4838532,1849046,male,,
1576560,341525,female,Bachelor's,1996.0
6240374,1625288,female,,
6214549,9017479,,,
6925323,10299931,,,
3414622,5393552,,,
3362338,8609581,,,
9188221,512922,,,
5986874,27514,male,Bachelor's,1981.0
4679168,7071418,,,
5446237,1543016,,,
2649772,4240532,male,,1992.0
6321092,5930309,,,
8875232,369286,male,High,
7466836,10321895,,,
8749771,1919199,,,
7043520,6604102,,,
4909888,314081,male,Master's,1989.0
2335839,2282467,,,
8816163,2295782,,,
5339977,5260712,female,,
6891836,4649839,,,
7501775,8399101,,,
3901624,4876157,,,
7217396,5605282,,,
3238431,2282009,,,
4746925,9862981,,,
5489641,3974868,,,
4851525,3680850,,,
6898892,6319246,,,
9562541,2785750,,,
4722510,9291663,,,
5533840,7475842,,,
1816148,8942180,,,
3106389,2949255,female,,
7954380,10406808,,,
6460029,6812540,,,
6553246,1596564,male,,
6694244,6046395,male,,
1118974,10196011,,,
2540078,1754672,female,,1995.0
7361604,5341066,,,
7214276,75882,,Bachelor's,
1542074,3127917,,,
1546438,219119,female,,1996.0
4027037,3115229,,,
9255843,3060221,,,
6154578,9277465,,,
7453052,7414489,,,
3511151,5876314,,,
381744,4921926,,,
246996,703296,,,
5095683,9404573,,,
1054215,2305798,,,
3688866,1155052,male,,1996.0
722092,19807,male,Bachelor's,1995.0
9617196,3906005,,,
2678516,1741345,male,,1993.0
4782574,9083149,,,
7306509,3827453,,,
6841546,697358,,,
7154497,889784,,,
6761248,7476012,,,
2078111,4204386,,,
8232494,2408081,,,
1771692,4986569,,,
7300566,3941451,,,
2900039,10234948,,,
4229954,138100,,,
4509196,4680888,,,
2030617,5282103,,,
6759354,4299812,,,
1286668,8927851,,,
7536050,5256311,,,
6583974,2677569,,,
436062,5147739,,,
1174052,1444720,,,
3575763,3141523,,,
3076594,3619180,,,
6179255,10296673,,,
6565945,2692566,female,,
5316469,6162508,,,
2303519,8940318,,,
780998,8441820,,,
151458,1935669,,,
5858692,7381536,,,
9073831,369395,female,Bachelor's,1993.0
8765494,8381810,,,
3237129,10404608,,,
6265860,4224296,male,,1990.0
5649398,9581005,,,
3175126,7382594,,,
6602886,4373976,,,
7108937,5386014,,,
1089585,1054482,male,,
68140,3714048,,,
7274391,21044,male,Bachelor's,1990.0
988734,3780450,,,
1366590,1472874,,,
6845928,8365158,,,
3852711,3500333,,,
262921,7519698,,,
9596703,9874801,,,
4478811,4196341,female,,
4408580,7429653,,,
4721493,7627463,,,
9516544,6514128,,,
2752334,4698984,male,,
9015317,3398859,,,
2174913,5033972,,,
1654689,139942,male,Master's,1989.0
5555555,3429248,,,
9542871,10385054,,,
3791081,983702,,,
1418593,8246286,,,
3685578,5889850,,,
1464864,5045698,,,
8961586,4241294,male,,1992.0
3323945,4750001,,,
5532230,4761842,male,,
7181655,6208598,,,
9047631,7129666,,,
8387791,427983,male,Bachelor's,
5441243,3326615,,,
7230591,7657832,,,
3996772,2757413,,,
7939706,5917206,,,
6029132,309833,male,Bachelor's,1993.0
4138009,7841364,,,
2649628,4007732,,,
8344495,8848115,,,
2284750,7766546,,,
3787379,5081693,,,
6255737,7436494,,,
8760841,223810,male,High,1994.0
5915673,1800140,,,
9436289,2995979,,,
1833230,7186187,,,
6946441,5294223,,,
6715715,1517203,male,,1994.0
8206819,10035334,,,
5259331,1039655,female,,
2363710,8896481,,,
3724094,9990067,,,
5085417,2021772,,,
3091693,8811851,,,
3811998,5947905,,,
8309243,10271646,,,
766489,4242218,male,,1988.0
1008624,6769858,,,
8603173,8695916,,,
8943660,4455487,,,
5106219,6784583,,,
5555346,2962648,,,
285752,5364906,,,
8205774,8330534,,,
115743,2595862,,,
5813684,2301033,,,
3355618,7406606,,,
9135156,2400541,,,
5671771,6625561,,,
1369998,7409474,,,
7910925,8231601,,,
8163137,7528860,,,
5075282,5420958,,,
8383541,3669174,,,
3876247,2458545,,,
4347205,5341605,,,
4787496,7138350,,,
8664023,9753946,,,
2030111,4469303,,,
4742266,1811981,,,
8881675,1156529,,,
2592459,9106693,,,
8454072,593647,,,
2261189,8575893,,,
7564411,2122319,male,,
1078331,2368672,male,,
8846325,2402677,,,
9379427,8832097,,,
3460406,1327440,,,
8199227,7418933,,,
173399,8744475,,,
6949094,9773423,,,
1236264,5048440,,,
7246597,4215838,female,,1989.0
1942779,9279009,,,
2831377,5998223,,,
1713306,8036559,,,
1321004,5882062,male,,
3087700,1852451,,,
5689015,5291764,,,
7666688,2104341,,,
8167997,5515061,,,
9151292,9511947,,,
3055129,8060576,,,
7935711,9397605,,,
4855374,10141850,,,
1399080,5714479,,,
7968066,2877615,female,,
7337714,5622662,,,
2875906,10113940,,,
6277988,4378098,,,
5675318,2330962,,,
3949926,5139985,,,
6575633,9107567,,,
6585594,5583969,,,
1245774,578042,,,
768787,8127218,,,
1717717,5270560,female,,
7361605,5342666,,,
5708784,8269679,,,
284067,2354706,,,
5243949,5682651,,,
766188,3726218,,,
7981780,5857217,,,
154888,7979669,,,
3770220,6514290,,,
6084738,2906248,,,
5992613,9993714,,,
47111,8815242,,,
3756610,3988884,,,
4777525,285749,,,
2565168,3685685,,,
8548538,7937890,,,
7372949,4233469,female,,1993.0
1281879,603851,,,
1017957,2086661,,,
107687,9509056,,,
3541987,7104841,,,
4850773,2181650,,,
1713498,8349759,,,
229712,2037489,female,,
1530751,4546113,,,
7270118,3098843,,,
5707149,5452679,,,
8608240,6963318,,,
1182108,5035931,,,
9427117,8065777,female,Bachelor's,
876305,6847239,,,
7377045,734073,,,
6081299,7457645,,,
5889931,9333525,,,
7056782,8769504,,,
8630311,3644333,,,
5992313,9502914,,,
5835268,8529040,,,
5992851,10386914,,,
7305957,2645053,,,
4093014,2766815,,,
7642775,2364137,,,
9019192,9998059,,,
4709785,8170659,,,
274728,7002500,,,
7024743,5455258,,,
18615,1101034,,,
6919788,775931,,,
1069017,7062670,,,
8152435,9739857,,,
3887628,1386555,,,
608930,2232580,,,
7779540,9972767,,,
2254924,8175892,female,,
4266266,508919,,,
5807930,2740032,,,
7359695,1938466,,,
8985654,4224508,,,
8103415,8279543,,,
2986130,3057909,,,
2496197,9154652,,,
9412744,4131775,,,
846032,6486755,,,
7791703,10195169,,,
6946570,5500823,,,
7285399,8784845,,,
3074055,9489579,,,
3918751,3147572,,,
4717225,67263,male,Associate,1963.0
4903600,10251471,,,
1358463,8269869,,,
8117068,588946,,,
8419790,3892398,,,
8930394,2107427,female,,
662676,1503793,male,,
7205128,5236672,,,
3793974,5997702,,,
6277303,2995498,,,
8202815,3144134,,,
5275817,8743297,,,
8267079,10153491,,,
3286609,2394969,,,
5927637,1708342,,,
1374124,4248475,male,,1993.0
4755514,4086387,,,
7925066,1405404,,,
9373424,8867876,,,
7344830,7538263,,,
4096227,8441415,,,
4148794,5617930,,,
9212078,113444,,,
1244944,9551641,,,
957572,1750285,male,,1993.0
8985329,3650908,,,
1665633,8767347,,,
3649720,6299079,,,
6495082,5148550,,,
4614756,10118224,,,
8648086,2985344,,,
4554373,9822873,,,
942017,6078373,,,
162695,588674,,,
4491918,5922547,,,
7426375,2820283,,,
5519219,2894476,male,,
4713114,3558062,,,
2253029,4942692,,,
5204975,666288,,,
5078017,10038158,,,
4629387,4424430,,,
2797528,9804199,,,
3976342,9086999,,,
3457754,7080838,,,
8539576,2733085,,,
5684707,8251563,,,
145776,2510268,,,
4575645,5103191,,,
930940,7793171,,,
2616057,8327105,,,
448479,5777541,,,
7153915,10241983,,,
5859189,8250136,,,
953537,5275484,,,
516064,8240360,,,
7184089,10347998,,,
2998949,4599311,,,
6822274,9003026,,,
8242310,9010882,,,
1450170,292096,,,
5650856,1696406,,,
3902800,6767557,,,
3450889,5701434,,,
8359107,2819558,,,
4106435,5288559,,,
8639543,9060534,,,
7073498,6418916,,,
3230988,10194007,,,
5722789,1214286,,,
5920375,9919340,,,
392196,2032328,female,,
7325599,5507656,female,Bachelor's,
8388464,1621383,female,,
1216259,1538633,,,
5448592,5654416,,,
1040859,10419785,male,,
6084599,2672448,,,
5703395,9283678,,,
3168122,5676393,,,
4321679,2720201,,,
5140793,4275999,,,
7429325,8037883,,,
803235,5342626,,,
3318148,5101830,,,
396305,9182728,,,
796197,3650624,,,
7090330,4468810,,,
3944871,6690784,,,
1321037,5936262,,,
9387147,1374299,,,
2377653,1749400,male,,1995.0
8024974,7843226,female,,
8233695,4644681,,,
160470,7111073,,,
5037986,3277544,,,
8495243,9366261,,,
2619515,4006515,,,
271151,862300,,,
2257085,1444893,,,
1300969,2401455,,,
8346677,2144716,,,
6963456,3546429,,,
7375766,8968469,,,
5397419,295788,male,Master's,1983.0
2461741,1589039,,,
9371989,6360476,,,
332202,2337314,,,
1931762,588408,,,
4250130,4036913,,,
7109082,5619014,,,
4623176,4090627,,,
7743275,9726961,,,
8335256,3269705,,,
4552871,7210273,,,
8522938,5300481,,,
593919,7595377,,,
3122966,373730,male,High,1988.0
283135,744306,,,
9597644,1146602,female,,1996.0
3442359,1305433,,,
9114977,9136969,,,
8888358,2231330,,,
4562652,3420675,,,
8729681,8883585,male,Bachelor's,
7178474,683198,,,
2960713,767763,,,
8181911,8721120,,,
6610921,7795377,,,
8694757,475772,,,
3253085,6833215,,,
5442695,5861815,,,
6244283,8430088,,,
2656610,5548133,,,
8982512,9048707,,,
8380920,9376573,,,
7058255,884105,,,
8549650,9753690,,,
556842,5874567,,,
5472447,5331368,,,
7903822,6302796,,,
7572885,6412321,,,
6655363,1311789,,,
5125864,9530186,,,
4859988,7846652,,,
4498537,6894748,female,,
8602395,7372916,,,
3203884,5089689,,,
5002626,4724120,,,
9011072,6396512,,,
1892497,5618801,,,
8114936,7383345,,,
3880061,9095345,,,
9435316,1367579,,,
6145893,4788864,,,
5147356,5172800,,,
6208407,8796878,,,
9278964,1479833,,,
2416346,6313459,,,
4380340,51369,female,Bachelor's,1982.0
4320505,707401,,,
6632727,3965181,,,
5064884,8240156,,,
8791666,1586225,,,
5097210,1643974,,,
9344942,1188269,male,,
8650344,6889344,,,
2728823,5585373,,,
980828,288493,female,Associate,1973.0
286734,6944706,,,
6667534,1513991,male,,
9621185,126606,,,
4509172,4642288,,,
5332508,2630711,,,
996293,6287652,male,,
3326464,9000601,,,
3298332,1892424,,,
3521684,3230119,,,
2863774,9941706,,,
6655986,2340389,,,
2194861,8319835,,,
3115169,7855656,male,,
2207210,8856437,,,
1997325,9980222,,,
5722446,586286,,,
2475058,3979246,,,
3559814,6748644,male,,
2447302,7896266,,,
2095989,3908250,,,
405809,4879330,,,
5454877,6092365,,,
2507442,7874058,,,
2644078,4772531,male,,1994.0
9543255,677655,,,
4894770,5519070,,,
501722,4339954,,,
3464211,7979840,,,
1416526,4731286,,,
3710053,6556460,,,
728508,792208,,,
7004534,1635250,male,,
7610162,8511327,,,
7361881,5784866,,,
5168031,9604613,male,,
7176076,6932397,,,
5633395,2697403,female,,
5268092,5811656,,,
7916019,6554202,,,
5225870,5644495,,,
5695578,6172277,,,
6480480,583348,,,
6322011,7553109,,,
2711287,6418758,,,
5186905,617228,,,
8993549,7362109,,,
6315162,6078708,,,
534251,8452363,,,
7840064,136382,,,
3378058,4646588,,,
7757317,2746364,,,
4698413,9241821,,,
594332,8308377,,,
2549898,8395881,,,
1370514,8305874,,,
5258047,9219254,,,
3884929,7061746,,,
5776438,234419,,,
5750619,7772978,,,
800742,966426,,,
1791858,8588776,,,
7537139,7009911,,,
4604642,3030596,,,
4477340,1491141,,,
8979735,4379907,,,
1212022,4735232,,,
691317,9352001,,,
1291245,6414453,,,
7262416,130642,,Bachelor's,
9004289,5167911,,,
4077403,6983008,,,
1845269,7184789,,,
3048026,6137575,,,
3518804,8698117,,,
175819,2460476,,,
1074896,6825871,,,
8268145,1643692,,,
7843306,5848782,,,
575383,6689370,,,
5920966,551141,,,
2357432,8470272,,,
4252878,8654313,,,
2820195,7491813,,,
5574957,5746063,,,
4810752,5842354,,,
1748509,6380965,,,
8482091,7505458,,,
6472412,7536542,,,
186471,11278,male,Middle,1988.0
7422787,7025080,,,
761994,6680217,,,
3594543,4575326,,,
7467910,1809896,,,
6652413,6582988,,,
3948476,2502985,,,
7133245,5800946,,,
5423274,3542208,,,
8940599,9405430,,,
9071151,6201794,,,
3359633,4054581,,,
1048696,3193597,female,Associate,
4315679,2743248,,,
6999095,2608293,,,
5525135,2725241,,,
4255203,2187314,,,
8737876,2166397,,,
9040506,5339465,,,
2393037,7654811,,,
939417,1557373,,,
4848333,8458047,,,
2747387,6428183,,,
8707544,1798574,,,
3934287,9243974,,,
2173952,3295572,,,
4542536,10123468,,,
5630577,8330602,,,
215547,8817086,,,
6401210,9212526,,,
8034031,2591830,female,,
1998516,1672224,,,
3519513,9857317,,,
3801631,8828503,,,
3873577,8337944,,,
306388,9724709,,,
5229685,1764096,female,,
1379833,3734876,,,
3199708,8234688,,,
6160382,8931266,,,
3610848,1430835,,,
7362923,7643066,,,
3139134,7650736,,,
9355777,9520073,,,
445738,1002141,female,,
6108738,2797254,,,
7094016,220811,male,Bachelor's,1983.0
1488390,4147306,,,
2130397,767023,,,
2770515,4885585,,,
7046285,1013103,,,
3336427,5462803,,,
6909018,2967718,,,
6754967,6922609,,,
9332610,649416,,,
3239950,5040609,,,
5432267,8629209,,,
6007544,4754921,male,,
1543827,6192517,,,
1999768,4026024,,,
4270417,7809719,,,
7617053,9941328,,,
6886505,5740637,,,
2334336,10073934,,,
2405095,7723814,,,
7694021,7872949,,,
295713,1697908,,,
2151608,6268429,female,,
1135128,6951702,,,
1472537,7894299,,,
8632058,6505933,,,
1323746,109463,male,Bachelor's,1988.0
5875849,5826323,,,
4752033,8368582,male,,
2828120,288423,male,High,1992.0
8734654,6990386,male,,1998.0
3551967,3794443,,,
7112446,990543,,,
7029254,2736860,,,
3260186,8764816,,,
8783075,7640414,,,
6133295,3866062,,,
9501520,1371126,,,
5618822,8790430,,,
968609,10375290,,,
9610259,2097604,,,
7275239,1578444,male,,
7715134,2654353,,,
3206947,10234089,,,
8845874,1648277,,,
5905397,4963528,,,
1770351,2522769,,,
4831923,828039,,,
1305609,10399455,,,
3414498,5193952,,,
354851,10251721,,,
7108881,5296014,,,
2399019,7575413,,,
410237,1990935,female,,
3216142,5442495,,,
8485707,3337260,,,
2234456,4097285,,,
6946657,5640423,,,
6202020,8181877,,,
3634891,1424437,,,
8254492,9261885,,,
3621901,10102077,,,
4774107,4946190,,,
4996794,5026518,,,
779410,5689020,,,
5212830,4030289,,,
8527307,2327282,,,
3356421,8771806,,,
7809931,53177,male,Associate,1982.0
46767,8256442,,,
3062541,10338777,,,
7341725,2061663,,,
1775878,1710370,,,
5683099,5473163,,,
2534325,2184071,,,
384882,10185726,,,
5439741,674215,,,
4393369,1854849,,,
6685368,1114794,male,,1992.0
8939233,6998030,,,
3903521,8115157,,,
123552,5780463,,,
3505924,7185713,,,
8601330,5531916,,,
1146546,5954704,,,
1546051,9988117,,,
6983282,6503690,,,
7415957,5713679,,,
8724268,9874384,,,
6148066,8473864,,,
6748032,5439408,,,
8311180,3266447,,,
9341561,5779468,,,
5129600,5649197,,,
3233090,3624608,,,
1888705,9412996,,,
4464545,69539,female,Bachelor's,1989.0
1300561,1716855,,,
4255299,2365114,,,
563429,6796168,,,
7826381,7861979,,,
3165957,1866393,,,
3515466,2850317,,,
402669,9736929,,,
8232993,3334281,,,
4330428,7538802,,,
2117601,9865258,,,
9218225,368245,,,
8287187,3437836,,,
1811282,492980,,,
6957875,4341428,,,
8253730,8015285,,,
4520290,2884694,male,,
530378,1694563,,,
8693072,8057371,,,
669781,3432994,,,
6198135,1400677,,,
8847697,4921277,,,
9124722,5268939,male,,
1083291,550481,,,
4735560,622466,,,
5698928,1541478,,,
5910399,3073139,,,
157873,2627073,,,
3871348,4563944,,,
7212053,6699281,,,
4671339,4138417,,,
1693766,5449352,,,
8463080,5822050,,,
3391975,7844790,,,
4617541,4697826,female,,
3045915,2436975,male,,
8836541,6332389,male,,
4235712,10112900,,,
1284060,4529051,,,
7255249,8660840,,,
7465915,8814495,,,
493364,39953,male,Bachelor's,1952.0
3077336,4874180,,,
1859607,753592,,,
956391,10084684,,,
5056190,3696955,female,,
3762081,2822685,,,
5792827,7953821,,,
8016774,4145424,,,
2154607,1052757,male,,
2999681,5773311,,,
5944471,9973548,female,High,
8287862,4673236,,,
9083793,7150396,,,
6970079,4636484,,,
1065985,1860870,,,
6804991,10239621,,,
7741365,6442761,,,
4048335,8800525,,,
2057191,9514116,,,
5769936,9829817,,,
5315061,3896708,,,
8660501,3875746,,,
6402037,155927,male,Bachelor's,1983.0
2986560,4008509,,,
5763256,8753780,,,
2975020,4812907,,,
992865,299452,,Bachelor's,
9149622,6618147,,,
8877348,4228286,male,,1991.0
1618566,72136,female,Bachelor's,1987.0
3059160,4680577,female,Bachelor's,
9243912,3222619,,,
4359403,5588965,,,
3282380,5570168,,,
612169,7953380,,,
7344493,6854663,,,
8350786,9297916,,,
189959,6177078,,,
5008502,4474531,,,
7900311,160996,female,Bachelor's,1994.0
8894470,2403735,,,
3690373,3926052,,,
4461150,4805640,,,
4223378,9639898,,,
8614287,7003320,male,,
6448198,7130938,,,
6754906,6822609,male,,
7601821,4590326,,,
8107299,4659544,,,
2664025,7973934,,,
4870615,5402658,,,
138097,10032465,,,
1375940,7189275,,,
5571560,10181062,female,,
2097458,6276650,,,
3801744,9011503,,,
226081,6203488,,,
511575,360360,male,,1995.0
5882923,7721724,,,
2574640,9489690,,,
1318199,1014862,male,,
8175638,8309118,,,
4317997,6762648,male,,
6559527,2013165,male,,
8710565,6996774,,,
5223959,2249695,,,
5012211,271732,,,
2787345,2603598,,,
7054161,4361704,,,
5864541,6991137,,,
5243152,4402251,,,
6089607,970649,,,
4133276,9958763,,,
1652379,6609341,,,
6767803,8428815,,,
7885925,6591393,,,
1628967,7823537,male,,
2222812,4723647,,,
4020930,2924228,,,
717045,1792806,,,
6962884,2414629,,,
5205180,1051688,male,,
309972,5600910,,,
4538034,2360268,,,
9603507,854603,,,
5738095,6814376,,,
6791187,7133619,,,
8722808,7431184,,,
6135682,7896462,,,
548329,1513766,male,,
5817065,8255433,,,
805787,9663026,,,
4427988,9703856,,,
6616567,7014378,,,
1690143,9516751,,,
2726509,1523373,,,
3854552,6576933,,,
